Year,Week,20,25,30,35,40,45,50,55,60
2014,1,66.65228818399329,79.85859931788264,73.11443628694133,78.16902906605304,64.96315848276181,74.11246089077358,82.71162329464038,76.12023779807623,76.6241426119841
2014,2,82.63535593982596,95.18630137791439,89.5019153354572,101.79425560909633,96.11162547229506,99.57126962291927,92.52334042366257,92.82318693250133,92.5805453503553
2014,3,76.22611100710883,80.9063515040052,91.61638506637293,101.9505246992322,99.24507008811449,94.87847915858313,97.62880867178481,94.00758512668118,90.3710523992401
2014,4,65.28735906517828,86.78740222998938,97.16445181209664,90.96259516390263,96.91733117161164,95.33187136943346,85.90676823538807,98.07809872842223,98.94263695867951
2014,5,69.91362933281054,73.98190418974056,86.39269822196643,94.18266996651523,87.06843912673264,90.14666585772127,96.93225840472984,99.71087234410653,96.21464404116176
2014,6,87.75008354340962,75.23501641099134,115.1683243234311,100.14130558917363,105.08938819762643,84.52838477744707,90.9043877321136,93.03176933089514,100.57282474855774
2014,7,83.38146217080076,102.00589879445701,118.68529740673519,93.99800708433139,103.99630647276385,94.20663576395583,98.65782595411017,99.02850077701063,88.56345422033536
2014,8,71.09257115924464,91.6148688488625,97.20327217297951,95.58238575705577,87.84299168648595,94.7511725989321,89.48362608482965,91.50565779919984,99.15506865765728
2014,9,76.95278984243032,69.05051184649436,99.21946127324765,95.9807653910573,97.58879777519984,80.79486046728167,95.13573254542433,94.05032857410171,96.6657772205428
2014,10,104.18383572844793,102.51410554514517,107.62622605576739,92.99033533256556,103.502721158979,90.39162668502148,90.96155356609476,105.33670347467717,102.3896231846925
2014,11,86.89736012309548,105.45973202144809,101.35093704190264,100.43134723713885,91.2588043822786,89.95288754024845,102.92160647277417,100.20038515321271,108.0281082160111
2014,12,83.88871776618191,78.26192770978052,92.78719887187383,96.79425604677438,104.06136401911871,97.50145955964325,91.45540557814293,102.22770551802543,94.9083966408093
2014,13,93.92847705530963,95.62588388760443,97.76963577735339,104.84532952861672,103.14090571313194,101.98206823346617,101.84178911642188,98.92360404795532,97.95513922757762
