DaysToRequest,tail_coeffs,tail_coeffs_std
163,1.2720524481172848,0.029521282394737815
164,1.26435106097042,0.02885201290814618
165,1.2573041550817918,0.028472623156064986
166,1.250056467485453,0.027993393062598973
167,1.2406558065288866,0.027347956860553493
168,1.2292126871635118,0.026339267392153465
169,1.2195096542184392,0.025356235751962972
170,1.2114230570804352,0.024454812491100437
171,1.2038135289229241,0.02386487717595115
172,1.1968582903686737,0.023419785096330813
173,1.1895746353456758,0.02302566814501851
174,1.1799178190946709,0.022329750069956945
175,1.1685180190935232,0.021151449438872066
176,1.1587060312950437,0.020161862962082513
177,1.1507123725945945,0.019360468054196986
178,1.143178275252137,0.018658917833876135
179,1.136728876409998,0.018117006066217325
180,1.131103761483868,0.017664366590118594
181,1.1253158546820607,0.01720677621635651
182,1.1204883809966428,0.01661261654303023
183,1.1177915437563586,0.01627519568085254
184,1.1162357483579062,0.016034399384373937
185,1.1149178798011203,0.01588344401805206
186,1.1138222592417453,0.015754031872547657
187,1.1127023625800885,0.015643333465010383
188,1.1113243870120333,0.015529566738706133
189,1.10983725559162,0.015368463803034171
190,1.1086282796542435,0.015214152378514631
191,1.1076905786797626,0.015125900743842485
192,1.1068183730534,0.015051332235105876
193,1.1060490589864198,0.014963993213454416
194,1.1052859544372553,0.014893790077313918
195,1.104300889225923,0.014819234615890962
196,1.1031993585699513,0.014679150545016945
197,1.1022731253517684,0.014577753205041845
198,1.1015302935173867,0.01448215232315007
199,1.1008890297592686,0.014396832679227761
200,1.1003016300771105,0.014354079463706586
201,1.0997237159251836,0.01429136239002509
202,1.098956042090102,0.014226397750106937
203,1.098066178115936,0.01412019530492121
204,1.0973267371056192,0.014066479284511107
205,1.0967482987869728,0.014002729323202064
206,1.0961944423918335,0.013960842357245555
207,1.0957164582340078,0.013914197488904509
208,1.0952280571522046,0.0138588535785274
209,1.0946040419130303,0.013816379419627977
210,1.0938620653066464,0.013722996119561476
211,1.0932348740190103,0.013680372714034262
212,1.092743590927951,0.013613399159292262
213,1.0923003856067965,0.013575702389160529
214,1.0918926849642703,0.013519963796596908
215,1.0914942851620022,0.013493611736674285
216,1.0909710586348964,0.013425710469721686
217,1.0903544982930042,0.013363068284426263
218,1.0898280051428022,0.013296522285451123
219,1.089395952212189,0.013221270579831019
220,1.0890212031225859,0.01317333705292099
221,1.088681849251476,0.0131316859922287
222,1.088336684335555,0.013106441107492643
223,1.087859905301421,0.013061458584158943
224,1.0873428361090234,0.013023723918259676
225,1.0869012160545244,0.012976216018214222
226,1.086541659193077,0.012920347522943191
227,1.0862057661318552,0.012886766601634778
228,1.0858999465756174,0.012864369162729792
229,1.0855942939064522,0.01284201651447758
230,1.085193179607375,0.012798783938019054
231,1.0847144275312726,0.012747498603151018
232,1.0843355615621122,0.012702697674992373
233,1.0840070508153359,0.012661039061841458
234,1.083701902762734,0.01261846997517623
235,1.0834428801566043,0.012607683050376581
236,1.0831693298931961,0.012585443033005595
237,1.0828153308240398,0.012576227288329954
238,1.0823733666374284,0.012498913414348075
239,1.0820098400539122,0.012470856292727596
240,1.08169543176813,0.012423411731975026
241,1.0814385493749756,0.01239246901969879
242,1.0811950693239356,0.012365515491751033
243,1.0809486291526251,0.012346590551956103
244,1.0806210872014774,0.012329834924797691
245,1.080241532084266,0.012286018284273097
246,1.0799176390091505,0.012246480698408405
247,1.0796582482672776,0.01220987057639409
248,1.0794250551961606,0.01218510216844281
249,1.079199191458109,0.012171930663401944
250,1.0789826862961136,0.012160375308152028
251,1.0786726352856097,0.012134871878305947
252,1.0783121220442535,0.012093283412497996
253,1.0780148715401052,0.01203271910269629
254,1.0777610564517137,0.01200106517254812
255,1.0775296004863213,0.011970727509008707
256,1.0772979743418625,0.011946854428142575
257,1.0770676088311766,0.011935322096485167
258,1.076784171045467,0.011917321197004366
259,1.0764490663528297,0.01188986060948144
260,1.0761805632623827,0.01187718357479763
261,1.0759423554282566,0.011847498619696766
262,1.0757268655604313,0.011809730374017653
263,1.0755191514212228,0.011783615411835674
264,1.0753168004501283,0.011776491408460845
265,1.0750511660695476,0.011757762621514498
266,1.0747394210615684,0.011736923827966022
267,1.074473793075765,0.011711149440649547
268,1.0742412282824505,0.011677367415986585
269,1.0740494027837912,0.0116464027499334
270,1.073866039842801,0.01162625023371571
271,1.0736768080697552,0.011608489518487855
272,1.073435582252566,0.01159857149371656
273,1.07313107734605,0.011566356482669371
274,1.0728877185061627,0.011545580654759477
275,1.072667641521586,0.011514136767034684
276,1.0724818852289935,0.011464242471220246
277,1.072312091884943,0.011450053454280825
278,1.072144034450823,0.011426988785412541
279,1.071901241690822,0.011389294425504069
280,1.071611184677424,0.011361819572906336
281,1.071387296968955,0.011331302212264143
282,1.0711989652859462,0.011310539260846872
283,1.0710281767862175,0.011292817359685695
284,1.0708727586847668,0.011275303045882284
285,1.0707085620801653,0.011264232706031482
286,1.0705009505255063,0.011244625457186543
287,1.0702606809935709,0.011198113335352916
288,1.0700446697823651,0.01115890495080571
289,1.069858225936038,0.01112221463724215
290,1.0696987344232853,0.011111317928769016
291,1.0695588446569375,0.01110017283824039
292,1.0693959301797242,0.011096053454228757
293,1.0691920012803917,0.011073849023637694
294,1.068935459463639,0.011061633603681773
295,1.0687280307468972,0.011037635413354
296,1.0685563665275404,0.011017291576945332
297,1.0683947427756106,0.01100199778425622
298,1.0682565678986844,0.010982562782724714
299,1.0681171338952116,0.010967530631443007
300,1.0679190468021813,0.01094194620089511
301,1.0676918985240613,0.01093257307618412
302,1.067487206233642,0.010911803225992571
303,1.0673277274340873,0.01087980021036682
304,1.0671720442565555,0.01086386735862134
305,1.0670329446440157,0.010851526254988073
306,1.0668923297375528,0.01083236681291402
307,1.0667004921246122,0.01081646258938151
308,1.0664721231425787,0.010786088965546297
309,1.066290373602034,0.01076654325400123
310,1.0661263664254927,0.010726537968302795
311,1.065985993353119,0.01072206818776194
312,1.0658596789799875,0.01070767223302844
313,1.065728012053679,0.01069493311582802
314,1.0655490885107954,0.010684672784501956
315,1.0653393640866855,0.010653684908998906
316,1.065154681430227,0.01062108842917839
317,1.065000428152922,0.010605346697594945
318,1.0648600106465298,0.010598110368903992
319,1.0647453760433159,0.010594437078137823
320,1.064612020538903,0.010589754612014305
321,1.0644370642858316,0.010588548147710678
322,1.064227069659113,0.010567878059509029
323,1.0640619352012233,0.010551573096615249
324,1.0639084435898638,0.010530324698793775
325,1.0637755266814668,0.010510862222440825
326,1.0636561120779693,0.010514706099508117
327,1.0635434838054874,0.010518694892695966
328,1.0633833284539993,0.010520574695618345
329,1.063183151982274,0.010506846937685908
330,1.0630075983403269,0.010490716929381128
331,1.0628782369257608,0.0104906853487974
332,1.062740498446679,0.01046690702927283
333,1.062636803579251,0.010451889966767568
334,1.0625044378088153,0.010440647604319746
335,1.0623410387327676,0.010431366989469518
336,1.0621522464439095,0.010423836281599846
337,1.061993059957214,0.010411196461467922
338,1.0618564388640266,0.010393422139517198
339,1.0617315098961737,0.01037642964630958
340,1.0616326370403453,0.010364675206497313
341,1.0615266130960026,0.0103515439035881
342,1.0613643801570913,0.010333544483153205
343,1.0611757896250666,0.010309411034294882
344,1.0610133983524237,0.010283739785635179
345,1.0608853508789362,0.01027110242554343
346,1.0607638315996726,0.010251565639456301
347,1.060653097316725,0.01023352393227056
348,1.0605339828332219,0.010221400970035259
349,1.0603882481086613,0.010218869688791167
350,1.0602136532611541,0.010198863419874141
351,1.0600616381755759,0.010183408186418235
352,1.059941397768724,0.010170523416765893
353,1.0598260321417556,0.010167845187506665
354,1.0597260124716144,0.010156952049306724
355,1.0596144989069671,0.01015667732428218
356,1.0594755931568463,0.010149674882189704
357,1.0592972532294858,0.010133142263261348
358,1.0591592935721195,0.010125666471490661
359,1.0590315971488917,0.010106811469464813
360,1.0589172035109713,0.010093785367172255
361,1.0588147373628662,0.010093514383921998
362,1.0587044082864305,0.010095878810415014
363,1.0585628227118555,0.01008428836286347
364,1.058402359064377,0.010075156998634573
365,1.0582627940540874,0.010059431637242282
366,1.0581407692530305,0.01004875202671873
367,1.0580377445122273,0.010036453738949694
368,1.057943158775451,0.01003243596407527
369,1.057846598298543,0.010029094743582817
370,1.0577167166466679,0.010019934303948494
371,1.0575566164098291,0.010012602584853434
372,1.0574327698189545,0.01000058472347526
373,1.0573202705536544,0.009985990261049814
374,1.0572190901687666,0.009975583289109751
375,1.0571369484452575,0.009963773580573557
376,1.0570442398211182,0.009968812366166667
377,1.0569248812596856,0.009962407643183686
378,1.0567790884518484,0.009949955879013322
379,1.0566691755500337,0.009941185586249917
380,1.0565749905335984,0.00994026388167998
381,1.0564833979214516,0.009925170008139424
382,1.0564041380436326,0.009916339799930753
383,1.0563271851640643,0.009928497279255434
384,1.0562196915959787,0.00993146138933295
385,1.0560924537235257,0.009914157411327685
386,1.0559847940165974,0.009910411502489756
387,1.055892568693836,0.009899921458972501
388,1.0558056932212048,0.009896058158332204
389,1.0557324897325036,0.009892957025291561
390,1.055647837218993,0.009878246814170709
391,1.0555466071838562,0.009866479080135453
392,1.0554187513988995,0.00984462724832329
393,1.0553193246787236,0.009855257966951763
394,1.0552280531510747,0.009835075247801384
395,1.055146292141965,0.009825977951112817
396,1.0550711949515348,0.009817874492503674
397,1.0549931096141278,0.00980857001006165
398,1.054883659871812,0.009802760548978422
399,1.0547594126960171,0.009795287425640323
400,1.05464482053153,0.00978533440000527
401,1.054548187182305,0.009776041802746386
402,1.0544650475919046,0.009767593162578985
403,1.054386499698079,0.0097687225545605
404,1.0543101662344396,0.00976368114895194
405,1.0542144693526654,0.009755664528362625
406,1.05409968525119,0.009751261233461867
407,1.054003208695277,0.009744721379141348
408,1.0539231224135257,0.00973771597890702
409,1.053847174064599,0.009730387355786081
410,1.0537836976023636,0.009728067015027528
411,1.0537134248550621,0.009718318018934536
412,1.0536161850141537,0.009709276608092753
413,1.0534949896345096,0.009697379990296889
414,1.0533806232160723,0.009673892382479383
415,1.0533010749539966,0.009666017215201161
416,1.0532236904150267,0.00966366753633081
417,1.053154633735538,0.00965951911979516
418,1.0530790492571427,0.009651747562577103
419,1.0529807392270656,0.009644888714594891
420,1.0528590934651603,0.009644355360144904
421,1.0527585954818655,0.009642136046240226
422,1.0526812871717486,0.009628334894728833
423,1.0526104878312135,0.009621261450438923
424,1.0525518298035152,0.009615929955189397
425,1.0524797000580777,0.009607165661463071
426,1.0523839507657162,0.009610875852661642
427,1.0522714846638483,0.009603495045812186
428,1.0521795463270311,0.009587973627579726
429,1.0521062010676434,0.00958314243569662
430,1.052036130631454,0.00957652896848633
431,1.051970958571919,0.009574287511989998
432,1.0519003743283226,0.009562718714569585
433,1.0518038780595291,0.009546788116381526
434,1.0516959472953082,0.009531902841820698
435,1.0516046935799879,0.009521346805606156
436,1.0515234292812548,0.009503648112612582
437,1.0514497368297915,0.00949808968980439
438,1.0513911855487335,0.009494478381754193
439,1.0513301453355237,0.009487021479292533
440,1.0512413421539792,0.009474284373488387
441,1.051142599331285,0.009462501898105751
442,1.0510598090226975,0.009452469145046721
443,1.0509836125937297,0.009450620229287585
444,1.0509114459201867,0.009442893728048117
445,1.0508555668903592,0.009432335764730822
446,1.0507950567253208,0.009438042745006613
447,1.050714638179524,0.009421469750508267
448,1.0506108933482776,0.009418774037990818
449,1.0505304538241294,0.009417150945429912
450,1.0504587798639742,0.009417940215696384
451,1.0503990534322263,0.009415518964142916
452,1.0503424617089994,0.009399659299645821
453,1.0502723242932046,0.009396545367307454
454,1.050191017735394,0.00938723079598842
455,1.0500953109041404,0.009377615836530507
456,1.050007667922497,0.009376705696532482
457,1.049935216663711,0.00937114671162954
458,1.049874969788781,0.009358849919729427
459,1.049815804731977,0.009351902747369169
460,1.0497513658647453,0.009344138923875431
461,1.04967481201804,0.009337581214953102
462,1.0495795927469065,0.009332096073773537
463,1.0494910493375198,0.009324946111857423
464,1.0494196676107297,0.00931208452717341
465,1.0493558768297637,0.009311095550191174
466,1.0493011617186487,0.00930659787497896
467,1.0492470223378967,0.009301975107331138
468,1.0491640006347516,0.009284953507063737
469,1.049066651891972,0.009273134332798414
470,1.0489826571634884,0.009258989111990875
471,1.048920491076213,0.009255010937409651
472,1.0488587704710632,0.009247350116929353
473,1.0488115264314628,0.00924638475100466
474,1.0487525432600286,0.009242687090795858
475,1.048677517517034,0.009231391088610118
476,1.048589674142931,0.009231998873075582
477,1.0485022164339857,0.009221430296987621
478,1.0484365383774323,0.00921506757684053
479,1.048374061316734,0.009209800780697821
480,1.0483177646223725,0.009214166257939608
481,1.0482588647635391,0.009211659097887981
482,1.0481862209090351,0.00920465147118052
483,1.0480981720152407,0.009195670718765588
484,1.0480215697512048,0.009190924425150243
485,1.0479668158613056,0.009186659496706676
486,1.0479053165677947,0.0091855862850315
487,1.047851974991399,0.0091859869735129
488,1.0477982888226125,0.009183483774424961
489,1.0477299649596663,0.009186342722185317
490,1.0476410985347129,0.009185225854694543
491,1.047562167088667,0.009180320743498565
492,1.0475001776336559,0.009172570297103532
493,1.0474376285884708,0.009168533370032643
494,1.047385469344627,0.00916164999803635
495,1.0473291376402443,0.009149742311046124
496,1.0472560752464353,0.009144095260844308
497,1.0471668243088121,0.009136935793883744
498,1.0470900811047312,0.009121987090170454
499,1.0470299093766662,0.009106042609864608
500,1.0469709119653154,0.009099506669855682
501,1.0469248062256367,0.009098311184242158
502,1.0468759915933705,0.009092609519604907
503,1.0468066190221206,0.009102370365893986
504,1.0467253976428483,0.009091689535777221
505,1.0466523711384206,0.009080494303691388
506,1.0465977342150543,0.009080149714286143
507,1.0465454846731106,0.009076967461343954
508,1.0464986949846753,0.009071735746692879
509,1.0464493515431892,0.009070009370816434
510,1.046379293717226,0.009066254294694792
511,1.0462951862847185,0.009048958185979655
512,1.0462242472532535,0.009045366462626854
513,1.0461646561927258,0.00903825357954112
514,1.0461125969688017,0.0090250840630111
515,1.046063983942203,0.009022301160352703
516,1.0460099557401326,0.00902042483268163
517,1.045940383591096,0.009023158562674423
518,1.0458620592899934,0.009012044796264544
519,1.0457953654475607,0.009009900800999657
520,1.045738318989788,0.009003919827808727
521,1.0456881774151685,0.008998303549086728
522,1.04564201400445,0.008988482416280434
523,1.0455923330532289,0.00898160992351213
524,1.045521453945464,0.008979615680292865
525,1.045432261122239,0.008975389565975942
526,1.0453717204817823,0.008973516637794632
527,1.0453190026361618,0.008963841462901162
528,1.045264457404043,0.008955166984014907
529,1.0452184426656514,0.008946858004715922
530,1.0451677883549082,0.008945988026560398
531,1.0451088369673733,0.008939944931095945
532,1.0450356135151715,0.008933867770411918
533,1.0449610761030592,0.008924922526184657
534,1.0449024307940682,0.008922619576041903
535,1.0448539184065937,0.008913987176682767
536,1.0448080021317616,0.00890466992116217
537,1.0447636022235058,0.008904672103203039
538,1.0447057580959271,0.008896220271489017
539,1.0446295171227913,0.008888842097118392
540,1.0445686404345438,0.008893037593824376
541,1.0445205873318129,0.008885683529533304
542,1.04447650668772,0.008883650879589733
543,1.0444365590067322,0.008876886773189464
544,1.0443942881134831,0.00887555683858046
545,1.0443273677538065,0.008869998444363847
546,1.0442567219545364,0.008861148050606123
547,1.0441922898634686,0.008860406894729105
548,1.0441437053442173,0.008859531815643428
549,1.0440945683227394,0.008858747776790297
550,1.044059635882416,0.008857412045303674
551,1.044008796688689,0.008862627147443502
552,1.0439544815432487,0.00886281793719225
553,1.0438794076746665,0.008857933965567596
554,1.0438169217707958,0.00884939959273038
555,1.043765104694284,0.008841162105193354
556,1.0437155134568976,0.008834927356646287
557,1.0436740484968967,0.008830426998277342
558,1.0436306199523393,0.00882456803893685
559,1.0435698710293773,0.008818893936638298
560,1.0435021379685536,0.008812439012869393
561,1.043443975816223,0.00881219904598278
562,1.0433990492668124,0.008808754210527913
563,1.043357070983458,0.008803704153054315
564,1.043316490770866,0.008801535357534163
565,1.0432734424444672,0.008791892022330512
566,1.04321153425085,0.008788274539345359
567,1.0431388987389734,0.008789487684008624
568,1.0430717545740513,0.00878828212168052
569,1.0430249071458004,0.008777580940121765
570,1.0429784411406597,0.008776847613698157
571,1.0429393506986024,0.008771978364042875
572,1.0428989717532395,0.00876720730324123
573,1.042836718755173,0.008758735761709149
574,1.0427723584390802,0.008755549222500445
575,1.042709414178916,0.008738324792491103
576,1.0426577238191417,0.008730842371156844
577,1.0426143244755868,0.008724739606034692
578,1.042579625007557,0.008721320210302084
579,1.0425368170108062,0.008717072479075884
580,1.0424763225427554,0.008711557150744878
581,1.042415810964239,0.008702461141563344
582,1.0423584890350472,0.008699401394153228
583,1.0423175101777478,0.008692819320445608
584,1.0422665853204969,0.008685489367132591
585,1.0422227010415712,0.008678437654769855
586,1.0421861888595771,0.00867968888028045
587,1.042126700151609,0.008677561412969312
588,1.0420646469222496,0.00866537519103403
589,1.042009554792333,0.008661407127193496
590,1.0419537493731021,0.008658248217688817
591,1.0419121818085455,0.008653897634763196
592,1.041876007585227,0.008644450824182451
593,1.0418383917472283,0.008644487702274564
594,1.0417837581786906,0.008641284472035627
595,1.041718482798985,0.008636173667760405
596,1.0416667979397156,0.008637702643055396
597,1.0416195826396806,0.008629123262714727
598,1.0415724466279244,0.008631373901660494
599,1.0415355219834452,0.008629980019218097
600,1.041490527990404,0.00863739368869302
601,1.0414376829196055,0.008629396316729238
602,1.0413727808589672,0.008619567827601928
603,1.0413255977316358,0.008618645861239208
604,1.0412814700569153,0.008614612968749474
605,1.0412434792204504,0.008610838612984903
606,1.041209289375047,0.008607446905652629
607,1.0411668912893175,0.008603168700538724
608,1.0411205434718251,0.008598750188407932
609,1.0410581101019847,0.008597886175901067
610,1.041000995127852,0.008594629568063464
611,1.0409563627551173,0.008588909369550788
612,1.0409101993968004,0.008582502014885024
613,1.0408717618113883,0.008580361605002211
614,1.0408332689398718,0.008579133184837722
615,1.040782549908926,0.008575496449125076
616,1.0407186147728047,0.008567172005326185
617,1.0406663532769136,0.00855360870717494
618,1.0406229382545287,0.008555938628891896
619,1.040578396339312,0.008553932415115017
620,1.040540658412132,0.008548953761505553
621,1.0405029319875274,0.008549254591258939
622,1.0404474253474674,0.008544837517903444
623,1.040395554286001,0.00854817038154361
624,1.040341237547072,0.00854350065067691
625,1.0402966435974201,0.008537276518764035
626,1.040258171279634,0.00853618193707375
627,1.040222763633453,0.00852970064175876
628,1.0401881466251146,0.00853275549843938
629,1.040131590894371,0.008526543507671416
630,1.0400717188173556,0.008522112436380172
631,1.040019110950528,0.008517740678021942
632,1.0399819137096782,0.008509686168580773
633,1.0399467877860027,0.008503542024471818
634,1.0399073489503714,0.008498232068593549
635,1.039870307241161,0.008499560832159239
636,1.0398135658827432,0.008502630610543975
637,1.0397548313054048,0.008489762698446656
638,1.0397017317773556,0.008479229126540035
639,1.0396569058501721,0.008475382648841562
640,1.0396211777908264,0.008471086338747975
641,1.0395861416610954,0.008465165743540023
642,1.0395472789839775,0.008465837322242207
643,1.0394976647734544,0.00845900596120981
644,1.039436817140488,0.00844776160956379
645,1.0393843178919027,0.008438962635990076
646,1.0393458664434225,0.00843887164877764
647,1.0393084551853382,0.008435664469350243
648,1.0392769104700015,0.008435235901237074
649,1.0392424214963827,0.0084334936142233
650,1.0391932274519327,0.008429825028956252
651,1.039133699550402,0.008426804638417796
652,1.0390858245345291,0.008424372507041488
653,1.0390452732732696,0.008420500070692007
654,1.0390090623915997,0.008412264008095442
655,1.0389768919553468,0.008413939332123263
656,1.038939212924612,0.0084088005355048
657,1.038890173488843,0.00840574008764443
658,1.0388367813184407,0.00840087144725663
659,1.0387818449868818,0.00839100349419027
660,1.0387379401539012,0.008384294004957491
661,1.0387052092363955,0.00837726092182057
662,1.0386740596147945,0.00837724895564308
663,1.0386392723430355,0.008373899205871919
664,1.038586882415116,0.00836954551724018
665,1.0385267796765505,0.00836073193119116
666,1.038470192165621,0.008353289436845168
667,1.0384297665236413,0.008346755115636472
668,1.0383970940059437,0.008344221774866798
669,1.0383615547580938,0.008333234965830261
670,1.0383265959337449,0.008334318005090007
671,1.0382768788429237,0.008328561105531042
672,1.038219143780895,0.008321993015839817
673,1.038170763587631,0.008320778259158106
674,1.0381293128361926,0.008318417668967893
675,1.0380942138737772,0.00831653628371759
676,1.038059781251375,0.008308483928124317
677,1.038030897025811,0.008309187156996583
678,1.0379891001413821,0.00830505925704332
679,1.0379354833421839,0.008305396571809402
680,1.0378854161022564,0.008295604697963805
681,1.0378535524363668,0.008289609477054009
682,1.037818768014836,0.008282914502722585
683,1.0377882567400687,0.00827555916551579
684,1.0377536596053356,0.008273034857934701
685,1.037703737353514,0.00826823445377309
686,1.0376515858988562,0.008257504480801555
687,1.0376017139804783,0.008253548561655753
688,1.0375617882899795,0.008245893851220265
689,1.037529192519439,0.008243082232772347
690,1.0374993846584062,0.008234928943438103
691,1.0374666236678216,0.00822854960587529
692,1.0374198008327828,0.008222222870159477
693,1.0373658442669975,0.008212149782003133
694,1.0373212504261473,0.008214442833375971
695,1.0372756261235203,0.008210497217600355
696,1.0372365932391863,0.008209929203634898
697,1.0372010986740146,0.008206070633298736
698,1.0371654234017285,0.00820537170025027
699,1.0371185821296445,0.008203652746841442
700,1.0370699338698985,0.008204057295116514
701,1.0370273375377073,0.008199643303552794
702,1.0369909310678076,0.008197805173214891
703,1.0369568161963347,0.00819020866484032
704,1.036931618175219,0.008185123957701037
705,1.0368963098097637,0.00818120753831599
706,1.0368509681543958,0.00818226424606329
